,Company,Open,High,Low,Close,Volume
2022-11-20,Apple Inc.,150.2356964389404,150.5045435232682,147.83925365273367,148.46988932291666,64092600.0
2022-11-21,Apple Inc.,149.5220702151217,149.73116955132988,147.09243377751235,147.38119506835938,58724100.0
2022-11-22,Apple Inc.,147.50068313143,149.7809475136407,146.30576910679878,149.54196166992188,51804100.0
2022-11-23,Apple Inc.,148.81509450553884,151.1849885088291,148.70556120637923,150.42822265625,58301400.0
2022-11-24,Apple Inc.,148.24750785885766,149.71624772044717,147.60026777632626,148.95449829101562,46748650.0
2022-11-25,Apple Inc.,147.6799212121765,148.24750693206525,146.4949743462733,147.48077392578125,35195900.0
2022-11-26,Apple Inc.,146.62774396528786,147.50401025504993,145.2536069277535,146.18961588541666,46545933.333333336
2022-11-27,Apple Inc.,145.5755667183992,146.76051357803465,144.01223950923372,144.8984578450521,57895966.66666667
2022-11-28,Apple Inc.,144.52338947151054,146.01701690101933,142.77087209071394,143.6072998046875,69246000.0
2022-11-29,Apple Inc.,143.67700718894477,144.19480233115186,139.75375822434978,140.5702667236328,83763800.0
2022-11-30,Apple Inc.,140.7992698334425,148.0881788215148,139.95289009179822,147.40110778808594,111380900.0
2022-12-01,Apple Inc.,147.5803655873785,148.49645532465777,145.9871567957836,147.679931640625,71250400.0
2022-12-02,Apple Inc.,145.3399211304143,147.37124786153967,145.03122534831445,147.1820526123047,65447400.0
2022-12-03,Apple Inc.,145.9406928986597,148.34044800321755,145.07106122826323,146.79039510091147,66573733.333333336
2022-12-04,Apple Inc.,146.54146466690514,149.3096481448954,145.110897108212,146.39873758951822,67700066.66666667
2022-12-05,Apple Inc.,147.14223643515055,150.27884828657326,145.15073298816077,146.007080078125,68826400.0
2022-12-06,Apple Inc.,146.44520220755183,146.6742208323492,141.31707210246435,142.30287170410156,64727200.0
2022-12-07,Apple Inc.,141.58593718829042,142.76091690562077,139.4052385260274,140.34124755859375,69721100.0
2022-12-08,Apple Inc.,141.75521451855485,142.91029015257863,140.50057282957653,142.04397583007812,62128300.0
2022-12-09,Apple Inc.,141.7352887981799,144.9515776259649,140.30140396500693,141.55606079101562,76097000.0
2022-12-10,Apple Inc.,141.8547827977178,144.59642740876586,140.35451549159592,142.32943216959634,74218900.0
2022-12-11,Apple Inc.,141.9742767972557,144.2412771915668,140.40762701818494,143.1028035481771,72340800.0
2022-12-12,Apple Inc.,142.0937707967936,143.88612697436778,140.46073854477393,143.8761749267578,70462700.0
2022-12-13,Apple Inc.,148.86486756940405,149.33287204751394,143.62721950468213,144.85198974609375,93886200.0
2022-12-14,Apple Inc.,144.73251631608284,146.03694861784805,140.56031424349834,142.6016082763672,82291200.0
2022-12-15,Apple Inc.,140.51052085533328,141.1975919489063,135.45210047307742,135.92010498046875,98931900.0
2022-12-16,Apple Inc.,136.10929941726744,137.06521252037282,133.16186776243538,133.9385528564453,160156900.0
2022-12-17,Apple Inc.,135.58487055607668,136.25201729363837,132.36195203327281,133.2282511393229,133302133.33333333
2022-12-18,Apple Inc.,135.06044169488595,135.43882206690395,131.56203630411022,132.51794942220053,106447366.66666666
2022-12-19,Apple Inc.,134.5360128336952,134.6256268401695,130.76212057494766,131.80764770507812,79592600.0
2022-12-20,Apple Inc.,130.83180791393468,132.68390657976732,129.33818044774594,131.73794555664062,77432800.0
2022-12-21,Apple Inc.,132.41504971246266,136.22878034227125,132.18603108805138,134.8745574951172,85928000.0
2022-12-22,Apple Inc.,133.7792318466264,133.98833117136377,129.74643487880792,131.66822814941406,77852100.0
2022-12-23,Apple Inc.,130.3638109159962,131.85743846800435,129.0892499537998,131.29981994628906,63814900.0
2022-12-24,Apple Inc.,130.47832594970495,131.60601444802947,128.86022939622234,130.84426498413086,65113125.0
2022-12-25,Apple Inc.,130.59284098341374,131.3545904280546,128.6312088386449,130.38871002197266,66411350.0
2022-12-26,Apple Inc.,130.7073560171225,131.10316640807972,128.40218828106748,129.93315505981445,67709575.0
2022-12-27,Apple Inc.,130.82187105083125,130.85174238810484,128.17316772349002,129.47760009765625,69007800.0
2022-12-28,Apple Inc.,129.11911526196144,130.47333812032483,125.33526353169624,125.5045394897461,85438400.0
2022-12-29,Apple Inc.,127.44626660859738,129.92568638277834,127.18737661884794,129.05938720703125,75703700.0
2022-12-30,Apple Inc.,127.86447439683816,129.39792526896935,126.88863442668149,129.3780059814453,77034200.0
2022-12-31,Apple Inc.,128.32998662499756,129.63441506880886,126.07709585518921,128.16816902160645,85805025.0
2023-01-01,Apple Inc.,128.79549885315694,129.87090486864838,125.26555728369692,126.95833206176758,94575850.0
2023-01-02,Apple Inc.,129.26101108131635,130.10739466848793,124.45401871220463,125.74849510192871,103346675.0
2023-01-03,Apple Inc.,129.72652330947574,130.34388446832745,123.64248014071235,124.53865814208984,112117500.0
2023-01-04,Apple Inc.,126.35093598132241,128.113420791726,124.54862778719938,125.82318878173828,89113600.0
2023-01-05,Apple Inc.,126.5899053156845,127.22718576788331,124.22997875259844,124.4888687133789,80962700.0
2023-01-06,Apple Inc.,125.47467913806167,129.736487781372,124.35943445209462,129.0693359375,87754700.0
2023-01-07,Apple Inc.,126.9550275087136,130.77207073776722,126.01901845018405,129.24524943033853,82100066.66666667
2023-01-08,Apple Inc.,128.43537587936552,131.80765369416247,127.6786024482735,129.4211629231771,76445433.33333333
2023-01-09,Apple Inc.,129.91572425001743,132.84323665055769,129.33818644636293,129.59707641601562,70790800.0
2023-01-10,Apple Inc.,129.70661704560004,130.70236879222546,127.57570891558026,130.17462158203125,63896200.0
2023-01-11,Apple Inc.,130.69240810406382,132.94280143282833,129.905770961582,132.9228973388672,69458900.0
2023-01-12,Apple Inc.,133.3112356919358,133.68961098683528,130.88159923621615,132.84323120117188,71379600.0
2023-01-13,Apple Inc.,131.46908703443353,134.34680864921802,131.10066379188584,134.18748474121094,57809700.0
2023-01-14,Apple Inc.,132.16611597688023,134.9367923529835,131.7155427581153,134.4812355041504,59268925.0
2023-01-15,Apple Inc.,132.86314491932697,135.526776056749,132.33042172434475,134.77498626708984,60728150.0
2023-01-16,Apple Inc.,133.5601738617737,136.11675976051447,132.9453006905742,135.0687370300293,62187375.0
2023-01-17,Apple Inc.,134.2572028042204,136.70674346427995,133.56017965680365,135.36248779296875,63646600.0
2023-01-18,Apple Inc.,136.2387503914665,138.0211391903062,134.4563463986622,134.63558959960938,69672800.0
2023-01-19,Apple Inc.,133.51038088352968,135.67116010560565,133.20170030808515,134.69532775878906,58280400.0
2023-01-20,Apple Inc.,134.70527818623475,137.4336430998879,133.64978389812455,137.28427124023438,80223600.0
2023-01-21,Apple Inc.,135.6479272553593,139.19281093126793,134.8712421972189,138.35969034830728,80735833.33333333
2023-01-22,Apple Inc.,136.59057632448386,140.951978762648,136.09270049631326,139.43510945638022,81248066.66666667
2023-01-23,Apple Inc.,137.5332253936084,142.71114659402804,137.3141587954076,140.51052856445312,81760300.0
2023-01-24,Apple Inc.,139.71392935201803,142.55182799308326,139.7039773040793,141.92449951171875,66435100.0
2023-01-25,Apple Inc.,140.29145909450676,141.82491005655703,138.2202936955285,141.25733947753906,65799300.0
2023-01-26,Apple Inc.,142.56176685005863,143.6371804926206,141.29715795640269,143.34841918945312,54105100.0
2023-01-27,Apple Inc.,142.55182196981434,146.60452362871524,142.47216000777163,145.31004333496094,70555800.0
2023-01-28,Apple Inc.,143.1492701465892,146.0469011956951,142.39581663908066,144.3375244140625,68375633.33333333
2023-01-29,Apple Inc.,143.7467183233641,145.48927876267499,142.31947327038966,143.36500549316406,66195466.666666664
2023-01-30,Apple Inc.,144.34416650013895,144.93165632965486,142.2431299016987,142.39248657226562,64015300.0
2023-01-31,Apple Inc.,142.09376044245727,143.7267925754783,141.67554656382606,143.677001953125,65874500.0
2023-02-01,Apple Inc.,143.35837531450053,145.98715922866535,140.71963935303475,144.81216430664062,77663600.0
2023-02-02,Apple Inc.,148.26741891841777,150.5377315309119,147.5405244470927,150.1792755126953,118339000.0
2023-02-03,Apple Inc.,147.4011136222281,156.71139750656187,147.20196633360388,153.8436279296875,154357300.0
2023-02-04,Apple Inc.,148.90802455824686,155.2907962122567,148.18112500642016,152.9242197672526,126190966.66666667
2023-02-05,Apple Inc.,150.4149354942656,153.87019491795152,149.16028367923644,152.00481160481772,98024633.33333334
2023-02-06,Apple Inc.,151.92184643028435,152.44959362364636,150.13944235205273,151.0854034423828,69858300.0
2023-02-07,Apple Inc.,150.00003731968235,154.57053403217844,150.00003731968235,153.9929962158203,83322600.0
2023-02-08,Apple Inc.,153.226277194696,153.92330034925388,150.52778338937847,151.27459716796875,64120100.0
2023-02-09,Apple Inc.,153.12670624374203,153.67437275699615,149.78097968291334,150.22906494140625,56007100.0
2023-02-10,Apple Inc.,149.05227830908004,150.92713930245992,148.81292755332043,150.59803771972656,57450700.0
2023-02-11,Apple Inc.,149.5475905376817,151.89782056546855,149.37805105232783,151.54212951660156,59033466.666666664
2023-02-12,Apple Inc.,150.0429027662834,152.86850182847718,149.94317455133526,152.48622131347656,60616233.333333336
2023-02-13,Apple Inc.,150.53821499488507,153.8391830914858,150.50829805034266,153.43031311035156,62199000.0
2023-02-14,Apple Inc.,151.70501834189514,153.35052634347124,150.4484610456437,152.78207397460938,61707600.0
2023-02-15,Apple Inc.,152.69232014892478,155.07579967674903,152.46295184429226,154.90626525878906,65573800.0
2023-02-16,Apple Inc.,153.0912133655665,155.90352760185687,152.93166141673467,153.29067993164062,68167900.0
2023-02-17,Apple Inc.,151.9343987365603,152.58261946441303,150.43849070259546,152.13385009765625,59144100.0
2023-02-18,Apple Inc.,151.39836413542764,152.15878101946672,149.83015553710092,151.11912536621094,59074875.0
2023-02-19,Apple Inc.,150.86232953429501,151.7349425745204,149.22182037160638,150.10440063476562,59005650.0
2023-02-20,Apple Inc.,150.3262949331624,151.31110412957406,148.61348520611185,149.0896759033203,58936425.0
2023-02-21,Apple Inc.,149.79026033202973,150.88726568462775,148.0051500406173,148.074951171875,58867200.0
2023-02-22,Apple Inc.,148.46386952150402,149.54092504771984,146.7585430178673,148.50376892089844,51011300.0
2023-02-23,Apple Inc.,149.6805517596547,149.92986976120673,146.83833567225952,148.992431640625,48394200.0
2023-02-24,Apple Inc.,146.70868665446164,146.78847024167726,145.32247916306235,146.30978393554688,55469600.0
2023-02-25,Apple Inc.,146.90814473089122,147.4466700117856,145.89757291281623,146.7120157877604,51979233.333333336
2023-02-26,Apple Inc.,147.10760280732077,148.10486978189397,146.47266666257013,147.11424763997397,48488866.666666664
2023-02-27,Apple Inc.,147.30706088375035,148.76306955200232,147.047760412324,147.5164794921875,44998500.0
2023-02-28,Apple Inc.,146.64885499581445,148.67331599852525,146.4294539319298,147.00787353515625,50547000.0
2023-03-01,Apple Inc.,146.4294625715615,146.82836532007133,144.61442006636352,144.91360473632812,55479000.0
2023-03-02,Apple Inc.,143.98615302876476,146.3097988859307,143.50745145655588,145.51197814941406,52238100.0
2023-03-03,Apple Inc.,147.63614731365107,150.69777980573255,146.92809268107115,150.6179962158203,70732300.0
2023-03-04,Apple Inc.,149.5475883648339,152.42306426780007,148.96585647516918,151.54878743489584,76340866.66666667
2023-03-05,Apple Inc.,151.45902941601673,154.14834872986756,151.00362026926723,152.47957865397134,81949433.33333333
2023-03-06,Apple Inc.,153.37047046719957,155.87363319193508,153.04138406336526,153.41036987304688,87558000.0
2023-03-07,Apple Inc.,153.28070929438476,153.60981089319313,150.71772806802431,151.1864471435547,56182000.0
2023-03-08,Apple Inc.,152.3931385242488,153.05134172504253,151.4158161824775,152.45297241210938,47204800.0
2023-03-09,Apple Inc.,153.14108296077163,154.11840524130238,149.82016543813046,150.17918395996094,53833600.0
2023-03-10,Apple Inc.,149.8002362524736,150.528240563511,147.20732292342737,148.0948944091797,68572400.0
2023-03-11,Apple Inc.,149.00241659070252,151.2595733914375,147.23724086044112,148.74977111816406,73867300.0
2023-03-12,Apple Inc.,148.2045969289314,151.99090621936398,147.26715879745484,149.40464782714844,79162200.0
2023-03-13,Apple Inc.,147.40677726716032,152.7222390472905,147.2970767344686,150.0595245361328,84457100.0
2023-03-14,Apple Inc.,150.8673126376957,152.9815244880126,149.69053893751212,152.17373657226562,73695900.0
2023-03-15,Apple Inc.,150.77755447086528,152.83193233372094,149.51101478386832,152.57264709472656,77167900.0
2023-03-16,Apple Inc.,151.7449142739004,156.03318700498858,151.22632856249444,155.4248504638672,76161100.0
2023-03-17,Apple Inc.,155.65421930810345,156.31242249596173,153.85912662174613,154.57716369628906,98944600.0
2023-03-18,Apple Inc.,155.3184732492155,156.67144140275298,153.81591023847545,155.3749796549479,90510200.0
2023-03-19,Apple Inc.,154.98272719032755,157.03046030954422,153.7726938552048,156.17279561360678,82075800.0
2023-03-20,Apple Inc.,154.6469811314396,157.38947921633547,153.72947747193413,156.97061157226562,73641400.0
2023-03-21,Apple Inc.,156.89084482284986,158.96515727740248,156.11295863093798,158.84548950195312,73938300.0
2023-03-22,Apple Inc.,158.86543566533695,161.69768454709222,157.37949487889298,157.39944458007812,75701800.0
2023-03-23,Apple Inc.,158.39672662423814,161.1093079048931,157.24985459953731,158.49644470214844,67622100.0
2023-03-24,Apple Inc.,158.42662824205357,159.90258651994483,157.41938901477016,159.81283569335938,59196500.0
2023-03-25,Apple Inc.,158.78564572208265,160.0455304266326,157.4260328125846,159.157958984375,56927766.666666664
2023-03-26,Apple Inc.,159.14466320211176,160.18847433332036,157.43267661039906,158.50308227539062,54659033.333333336
2023-03-27,Apple Inc.,159.50368068214084,160.33141824000813,157.4393204082135,157.84820556640625,52390300.0
2023-03-28,Apple Inc.,157.53905927142972,158.05764497294,155.55448251055446,157.2199249267578,45992200.0
2023-03-29,Apple Inc.,158.93523099254307,160.6106558361838,158.91529650924892,160.3314208984375,51305700.0
2023-03-30,Apple Inc.,161.08934614798125,162.02678426974174,160.83006090421986,161.91708374023438,49501700.0
2023-03-31,Apple Inc.,161.99686889563043,164.5498828247101,161.46831594393018,164.4501495361328,68749800.0
2023-04-01,Apple Inc.,162.6052056999579,164.97870782868,162.23621485064746,164.87232971191406,64825266.666666664
2023-04-02,Apple Inc.,163.21354250428539,165.40753283264988,163.00411375736476,165.2945098876953,60900733.333333336
2023-04-03,Apple Inc.,163.82187930861286,165.83635783661978,163.77201266408204,165.71669006347656,56976200.0
2023-04-04,Apple Inc.,166.14553199962918,166.38486755607673,164.65959114563967,165.1781768798828,46278300.0
2023-04-05,Apple Inc.,164.29060048990766,164.59975238594717,161.3586182728713,163.31326293945312,51511700.0
2023-04-06,Apple Inc.,161.98690290780667,164.5100153674671,161.55808320108,164.21083068847656,45390100.0
2023-04-07,Apple Inc.,161.73508859195448,163.77950707003393,161.07938860238568,163.55511856079102,45971800.0
2023-04-08,Apple Inc.,161.48327427610232,163.04899877260073,160.60069400369136,162.89940643310547,46553500.0
2023-04-09,Apple Inc.,161.23145996025016,162.31849047516755,160.12199940499704,162.24369430541992,47135200.0
2023-04-10,Apple Inc.,160.97964564439798,161.58798217773438,159.64330480630272,161.58798217773438,47716900.0
2023-04-11,Apple Inc.,161.90711805363685,161.91708529562848,160.0721259772354,160.36134338378906,47644200.0
2023-04-12,Apple Inc.,160.78020892369992,161.61791383424827,159.34413466723723,159.66326904296875,50133100.0
2023-04-13,Apple Inc.,161.18908093947846,165.3477034233356,160.97964712040562,165.1083526611328,68445600.0
2023-04-14,Apple Inc.,164.14100409752754,165.86629571131851,163.37311557051947,164.7593231201172,49386500.0
2023-04-15,Apple Inc.,164.30721394000082,165.55713656536662,163.4429196209244,164.7659657796224,46763066.666666664
2023-04-16,Apple Inc.,164.4734237824741,165.24797741941475,163.51272367132933,164.7726084391276,44139633.333333336
2023-04-17,Apple Inc.,164.63963362494738,164.93881827346286,163.58252772173427,164.7792510986328,41516200.0
2023-04-18,Apple Inc.,165.64689859925232,166.95332258949836,165.1981139894548,166.01588439941406,49923000.0
2023-04-19,Apple Inc.,165.34770460362859,167.7012671886846,165.08840413843376,167.17271423339844,47720200.0
2023-04-20,Apple Inc.,165.6369188546547,167.4120619690418,165.10836586088578,166.1953887939453,52456400.0
2023-04-21,Apple Inc.,164.5997564219433,165.99593121802175,164.04128650351194,164.56983947753906,58337300.0
2023-04-22,Apple Inc.,164.58313126662014,165.7133708941196,163.84182714262667,164.67288716634116,52874733.333333336
2023-04-23,Apple Inc.,164.56650611129695,165.43081057021746,163.64236778174143,164.77593485514322,47412166.666666664
2023-04-24,Apple Inc.,164.54988095597378,165.1482502463153,163.44290842085616,164.8789825439453,41949600.0
2023-04-25,Apple Inc.,164.73936662300179,165.85630641051569,163.28334278528118,163.3232421875,48714100.0
2023-04-26,Apple Inc.,162.61517555853104,164.82912069314364,162.35589030766388,163.31326293945312,45498800.0
2023-04-27,Apple Inc.,164.73937477582913,168.10017676383075,164.73937477582913,167.95059204101562,64902300.0
2023-04-28,Apple Inc.,168.03037633025767,169.38666695235054,167.42203975967564,169.2171173095703,55209200.0
2023-04-29,Apple Inc.,168.29298862292234,169.5861178659484,167.67467973915936,169.18719991048178,54297100.0
2023-04-30,Apple Inc.,168.55560091558698,169.78556877954625,167.92731971864305,169.15728251139322,53385000.0
2023-05-01,Apple Inc.,168.81821320825165,169.98501969314412,168.17995969812677,169.1273651123047,52472900.0
2023-05-02,Apple Inc.,169.62600548993623,169.8853059713339,167.08295862668888,168.08023071289062,48425700.0
2023-05-03,Apple Inc.,169.03760523848953,170.4537296628055,166.703992393511,166.99319458007812,65136000.0
2023-05-04,Apple Inc.,164.44018404024763,166.58431281295654,163.8617644381168,165.3377227783203,81235400.0
2023-05-05,Apple Inc.,170.51356574360037,173.82451615472047,170.29416468179537,173.0965118408203,113316400.0
2023-05-06,Apple Inc.,171.01219914473438,173.67492373651493,170.7429365164738,173.07323710123697,94198533.33333333
2023-05-07,Apple Inc.,171.51083254586842,173.52533131830938,171.19170835115227,173.04996236165366,75080666.66666666
2023-05-08,Apple Inc.,172.00946594700244,173.37573890010384,171.6404801858307,173.0266876220703,55962800.0
2023-05-09,Apple Inc.,172.57792910959586,173.06658266892038,171.13188769884806,171.30142211914062,45326900.0
2023-05-10,Apple Inc.,172.54801238745625,173.5552516683105,171.43105735650065,173.08653259277344,53724500.0
